fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
1.044,10000,2,1,plurality,0.01,5,22
2.953,10000,2,1,plurality,0.01,6,2
1.047,10000,2,1,plurality,0.01,6,12
1.084,10000,2,1,plurality,0.01,6,22
1.138,10000,2,1,plurality,0.01,7,2
1.16,10000,2,1,plurality,0.01,7,12
0.965,10000,2,1,plurality,0.01,7,22
0.938,10000,2,1,plurality,0.01,8,2
1.116,10000,2,1,plurality,0.01,8,12
0.981,10000,2,1,plurality,0.01,8,22
0.718,10000,2,1,plurality,0.01,9,2
1.403,10000,2,1,plurality,0.01,9,12
1.004,10000,2,1,plurality,0.01,9,22
1.001,10000,2,1,plurality,0.01,10,2
0.991,10000,2,1,plurality,0.01,10,12
0.957,10000,2,1,plurality,0.01,10,22
1.539,10000,2,1,plurality,0.05,2,2
0.99,10000,2,1,plurality,0.05,2,12
1.011,10000,2,1,plurality,0.05,2,22
0.757,10000,2,1,plurality,0.05,3,2
0.883,10000,2,1,plurality,0.05,3,12
0.996,10000,2,1,plurality,0.05,3,22
0.861,10000,2,1,plurality,0.05,4,2
1.312,10000,2,1,plurality,0.05,4,12
1.053,10000,2,1,plurality,0.05,4,22
3.411,10000,2,1,plurality,0.05,5,2
1.542,10000,2,1,plurality,0.05,5,12
1.261,10000,2,1,plurality,0.05,5,22
1.114,10000,2,1,plurality,0.05,6,2
1.096,10000,2,1,plurality,0.05,6,12
0.977,10000,2,1,plurality,0.05,6,22
1.446,10000,2,1,plurality,0.05,7,2
1.012,10000,2,1,plurality,0.05,7,12
0.889,10000,2,1,plurality,0.05,7,22
1.517,10000,2,1,plurality,0.05,8,2
1.329,10000,2,1,plurality,0.05,8,12
0.935,10000,2,1,plurality,0.05,8,22
1.202,10000,2,1,plurality,0.05,9,2
0.869,10000,2,1,plurality,0.05,9,12
1.095,10000,2,1,plurality,0.05,9,22
0.847,10000,2,1,plurality,0.05,10,2
1.447,10000,2,1,plurality,0.05,10,12
1.107,10000,2,1,plurality,0.05,10,22
0.788,10000,2,2,majority,0.0,2,2
0.914,10000,2,2,majority,0.0,2,12
1.051,10000,2,2,majority,0.0,2,22
0.69,10000,2,2,majority,0.0,3,2
0.963,10000,2,2,majority,0.0,3,12
0.975,10000,2,2,majority,0.0,3,22
1.241,10000,2,2,majority,0.0,4,2
0.854,10000,2,2,majority,0.0,4,12
0.899,10000,2,2,majority,0.0,4,22
0.865,10000,2,2,majority,0.0,5,2
0.964,10000,2,2,majority,0.0,5,12
1.285,10000,2,2,majority,0.0,5,22
0.687,10000,2,2,majority,0.0,6,2
0.973,10000,2,2,majority,0.0,6,12
1.026,10000,2,2,majority,0.0,6,22
0.965,10000,2,2,majority,0.0,7,2
0.992,10000,2,2,majority,0.0,7,12
0.969,10000,2,2,majority,0.0,7,22
1.586,10000,2,2,majority,0.0,8,2
1.071,10000,2,2,majority,0.0,8,12
1.035,10000,2,2,majority,0.0,8,22
0.839,10000,2,2,majority,0.0,9,2
0.925,10000,2,2,majority,0.0,9,12
0.967,10000,2,2,majority,0.0,9,22
0.689,10000,2,2,majority,0.0,10,2
0.841,10000,2,2,majority,0.0,10,12
0.887,10000,2,2,majority,0.0,10,22
0.722,10000,2,2,majority,0.01,2,2
1.111,10000,2,2,majority,0.01,2,12
1.299,10000,2,2,majority,0.01,2,22
0.745,10000,2,2,majority,0.01,3,2
0.899,10000,2,2,majority,0.01,3,12
1.057,10000,2,2,majority,0.01,3,22
1.338,10000,2,2,majority,0.01,4,2
0.962,10000,2,2,majority,0.01,4,12
1.075,10000,2,2,majority,0.01,4,22
0.948,10000,2,2,majority,0.01,5,2
0.851,10000,2,2,majority,0.01,5,12
0.925,10000,2,2,majority,0.01,5,22
0.801,10000,2,2,majority,0.01,6,2
1.014,10000,2,2,majority,0.01,6,12
0.927,10000,2,2,majority,0.01,6,22
0.937,10000,2,2,majority,0.01,7,2
0.796,10000,2,2,majority,0.01,7,12
0.985,10000,2,2,majority,0.01,7,22
0.711,10000,2,2,majority,0.01,8,2
0.939,10000,2,2,majority,0.01,8,12
1.013,10000,2,2,majority,0.01,8,22
1.324,10000,2,2,majority,0.01,9,2
1.053,10000,2,2,majority,0.01,9,12
1.106,10000,2,2,majority,0.01,9,22
0.836,10000,2,2,majority,0.01,10,2
0.867,10000,2,2,majority,0.01,10,12
0.939,10000,2,2,majority,0.01,10,22
1.013,10000,2,2,majority,0.05,2,2
0.852,10000,2,2,majority,0.05,2,12
1.121,10000,2,2,majority,0.05,2,22
0.876,10000,2,2,majority,0.05,3,2
1.204,10000,2,2,majority,0.05,3,12
0.83,10000,2,2,majority,0.05,3,22
1.121,10000,2,2,majority,0.05,4,2
1.035,10000,2,2,majority,0.05,4,12
0.99,10000,2,2,majority,0.05,4,22
1.348,10000,2,2,majority,0.05,5,2
0.895,10000,2,2,majority,0.05,5,12
0.906,10000,2,2,majority,0.05,5,22
0.812,10000,2,2,majority,0.05,6,2
0.845,10000,2,2,majority,0.05,6,12
1.16,10000,2,2,majority,0.05,6,22
0.898,10000,2,2,majority,0.05,7,2
1.136,10000,2,2,majority,0.05,7,12
1.035,10000,2,2,majority,0.05,7,22
1.227,10000,2,2,majority,0.05,8,2
0.846,10000,2,2,majority,0.05,8,12
1.122,10000,2,2,majority,0.05,8,22
1.292,10000,2,2,majority,0.05,9,2
1.017,10000,2,2,majority,0.05,9,12
0.844,10000,2,2,majority,0.05,9,22
1.079,10000,2,2,majority,0.05,10,2
0.802,10000,2,2,majority,0.05,10,12
1.038,10000,2,2,majority,0.05,10,22
1.176,10000,2,2,plurality,0.0,2,2
1.582,10000,2,2,plurality,0.0,2,12
0.948,10000,2,2,plurality,0.0,2,22
0.815,10000,2,2,plurality,0.0,3,2
0.914,10000,2,2,plurality,0.0,3,12
1.195,10000,2,2,plurality,0.0,3,22
2.61,10000,2,2,plurality,0.0,4,2
0.96,10000,2,2,plurality,0.0,4,12
0.842,10000,2,2,plurality,0.0,4,22
1.115,10000,2,2,plurality,0.0,5,2
0.809,10000,2,2,plurality,0.0,5,12
1.088,10000,2,2,plurality,0.0,5,22
1.394,10000,2,2,plurality,0.0,6,2
1.07,10000,2,2,plurality,0.0,6,12
1.009,10000,2,2,plurality,0.0,6,22
0.718,10000,2,2,plurality,0.0,7,2
0.976,10000,2,2,plurality,0.0,7,12
1.014,10000,2,2,plurality,0.0,7,22
1.285,10000,2,2,plurality,0.0,8,2
0.99,10000,2,2,plurality,0.0,8,12
0.963,10000,2,2,plurality,0.0,8,22
0.989,10000,2,2,plurality,0.0,9,2
1.165,10000,2,2,plurality,0.0,9,12
0.97,10000,2,2,plurality,0.0,9,22
0.801,10000,2,2,plurality,0.0,10,2
0.962,10000,2,2,plurality,0.0,10,12
0.856,10000,2,2,plurality,0.0,10,22
1.802,10000,2,2,plurality,0.01,2,2
1.215,10000,2,2,plurality,0.01,2,12
1.034,10000,2,2,plurality,0.01,2,22
1.149,10000,2,2,plurality,0.01,3,2
1.214,10000,2,2,plurality,0.01,3,12
0.983,10000,2,2,plurality,0.01,3,22
0.811,10000,2,2,plurality,0.01,4,2
0.948,10000,2,2,plurality,0.01,4,12
1.219,10000,2,2,plurality,0.01,4,22
1.791,10000,2,2,plurality,0.01,5,2
1.014,10000,2,2,plurality,0.01,5,12
1.106,10000,2,2,plurality,0.01,5,22
1.393,10000,2,2,plurality,0.01,6,2
1.163,10000,2,2,plurality,0.01,6,12
0.987,10000,2,2,plurality,0.01,6,22
1.951,10000,2,2,plurality,0.01,7,2
0.924,10000,2,2,plurality,0.01,7,12
1.165,10000,2,2,plurality,0.01,7,22
1.843,10000,2,2,plurality,0.01,8,2
0.846,10000,2,2,plurality,0.01,8,12
0.972,10000,2,2,plurality,0.01,8,22
0.799,10000,2,2,plurality,0.01,9,2
1.005,10000,2,2,plurality,0.01,9,12
1.054,10000,2,2,plurality,0.01,9,22
1.365,10000,2,2,plurality,0.01,10,2
1.039,10000,2,2,plurality,0.01,10,12
1.122,10000,2,2,plurality,0.01,10,22
0.779,10000,2,2,plurality,0.05,2,2
1.097,10000,2,2,plurality,0.05,2,12
1.217,10000,2,2,plurality,0.05,2,22
2.256,10000,2,2,plurality,0.05,3,2
0.934,10000,2,2,plurality,0.05,3,12
1.14,10000,2,2,plurality,0.05,3,22
1.359,10000,2,2,plurality,0.05,4,2
0.959,10000,2,2,plurality,0.05,4,12
1.061,10000,2,2,plurality,0.05,4,22
1.922,10000,2,2,plurality,0.05,5,2
0.784,10000,2,2,plurality,0.05,5,12
0.899,10000,2,2,plurality,0.05,5,22
0.689,10000,2,2,plurality,0.05,6,2
0.951,10000,2,2,plurality,0.05,6,12
1.02,10000,2,2,plurality,0.05,6,22
0.937,10000,2,2,plurality,0.05,7,2
1.089,10000,2,2,plurality,0.05,7,12
1.013,10000,2,2,plurality,0.05,7,22
1.0,10000,2,2,plurality,0.05,8,2
1.22,10000,2,2,plurality,0.05,8,12
0.947,10000,2,2,plurality,0.05,8,22
1.567,10000,2,2,plurality,0.05,9,2
0.955,10000,2,2,plurality,0.05,9,12
0.934,10000,2,2,plurality,0.05,9,22
3.777,10000,2,2,plurality,0.05,10,2
1.223,10000,2,2,plurality,0.05,10,12
1.138,10000,2,2,plurality,0.05,10,22
0.957,10000,2,3,majority,0.0,2,2
1.061,10000,2,3,majority,0.0,2,12
0.955,10000,2,3,majority,0.0,2,22
0.939,10000,2,3,majority,0.0,3,2
1.156,10000,2,3,majority,0.0,3,12
1.094,10000,2,3,majority,0.0,3,22
0.872,10000,2,3,majority,0.0,4,2
1.156,10000,2,3,majority,0.0,4,12
0.949,10000,2,3,majority,0.0,4,22
0.68,10000,2,3,majority,0.0,5,2
0.924,10000,2,3,majority,0.0,5,12
1.159,10000,2,3,majority,0.0,5,22
1.122,10000,2,3,majority,0.0,6,2
1.126,10000,2,3,majority,0.0,6,12
1.218,10000,2,3,majority,0.0,6,22
0.725,10000,2,3,majority,0.0,7,2
1.047,10000,2,3,majority,0.0,7,12
1.157,10000,2,3,majority,0.0,7,22
0.794,10000,2,3,majority,0.0,8,2
0.927,10000,2,3,majority,0.0,8,12
1.038,10000,2,3,majority,0.0,8,22
0.907,10000,2,3,majority,0.0,9,2
1.143,10000,2,3,majority,0.0,9,12
0.975,10000,2,3,majority,0.0,9,22
0.973,10000,2,3,majority,0.0,10,2
0.884,10000,2,3,majority,0.0,10,12
0.996,10000,2,3,majority,0.0,10,22
0.913,10000,2,3,majority,0.01,2,2
1.172,10000,2,3,majority,0.01,2,12
1.007,10000,2,3,majority,0.01,2,22
0.779,10000,2,3,majority,0.01,3,2
0.828,10000,2,3,majority,0.01,3,12
0.946,10000,2,3,majority,0.01,3,22
0.967,10000,2,3,majority,0.01,4,2
1.236,10000,2,3,majority,0.01,4,12
0.972,10000,2,3,majority,0.01,4,22
0.832,10000,2,3,majority,0.01,5,2
1.118,10000,2,3,majority,0.01,5,12
1.008,10000,2,3,majority,0.01,5,22
1.059,10000,2,3,majority,0.01,6,2
1.027,10000,2,3,majority,0.01,6,12
0.977,10000,2,3,majority,0.01,6,22
0.921,10000,2,3,majority,0.01,7,2
0.884,10000,2,3,majority,0.01,7,12
1.137,10000,2,3,majority,0.01,7,22
2.648,10000,2,3,majority,0.01,8,2
1.021,10000,2,3,majority,0.01,8,12
0.895,10000,2,3,majority,0.01,8,22
1.129,10000,2,3,majority,0.01,9,2
0.942,10000,2,3,majority,0.01,9,12
0.921,10000,2,3,majority,0.01,9,22
1.209,10000,2,3,majority,0.01,10,2
0.931,10000,2,3,majority,0.01,10,12
1.019,10000,2,3,majority,0.01,10,22
0.886,10000,2,3,majority,0.05,2,2
0.902,10000,2,3,majority,0.05,2,12
0.889,10000,2,3,majority,0.05,2,22
1.277,10000,2,3,majority,0.05,3,2
0.888,10000,2,3,majority,0.05,3,12
0.941,10000,2,3,majority,0.05,3,22
0.869,10000,2,3,majority,0.05,4,2
1.063,10000,2,3,majority,0.05,4,12
1.087,10000,2,3,majority,0.05,4,22
0.967,10000,2,3,majority,0.05,5,2
1.013,10000,2,3,majority,0.05,5,12
0.917,10000,2,3,majority,0.05,5,22
0.723,10000,2,3,majority,0.05,6,2
0.871,10000,2,3,majority,0.05,6,12
0.94,10000,2,3,majority,0.05,6,22
1.136,10000,2,3,majority,0.05,7,2
1.037,10000,2,3,majority,0.05,7,12
1.106,10000,2,3,majority,0.05,7,22
1.324,10000,2,3,majority,0.05,8,2
0.892,10000,2,3,majority,0.05,8,12
1.191,10000,2,3,majority,0.05,8,22
0.763,10000,2,3,majority,0.05,9,2
1.015,10000,2,3,majority,0.05,9,12
1.023,10000,2,3,majority,0.05,9,22
1.408,10000,2,3,majority,0.05,10,2
0.9,10000,2,3,majority,0.05,10,12
0.907,10000,2,3,majority,0.05,10,22
0.769,10000,2,3,plurality,0.0,2,2
0.951,10000,2,3,plurality,0.0,2,12
0.942,10000,2,3,plurality,0.0,2,22
0.863,10000,2,3,plurality,0.0,3,2
1.096,10000,2,3,plurality,0.0,3,12
0.956,10000,2,3,plurality,0.0,3,22
1.044,10000,2,3,plurality,0.0,4,2
0.934,10000,2,3,plurality,0.0,4,12
1.094,10000,2,3,plurality,0.0,4,22
1.791,10000,2,3,plurality,0.0,5,2
1.205,10000,2,3,plurality,0.0,5,12
1.136,10000,2,3,plurality,0.0,5,22
1.549,10000,2,3,plurality,0.0,6,2
1.126,10000,2,3,plurality,0.0,6,12
1.047,10000,2,3,plurality,0.0,6,22
2.067,10000,2,3,plurality,0.0,7,2
1.079,10000,2,3,plurality,0.0,7,12
0.998,10000,2,3,plurality,0.0,7,22
0.939,10000,2,3,plurality,0.0,8,2
1.322,10000,2,3,plurality,0.0,8,12
0.977,10000,2,3,plurality,0.0,8,22
1.872,10000,2,3,plurality,0.0,9,2
1.112,10000,2,3,plurality,0.0,9,12
1.06,10000,2,3,plurality,0.0,9,22
1.347,10000,2,3,plurality,0.0,10,2
0.885,10000,2,3,plurality,0.0,10,12
1.134,10000,2,3,plurality,0.0,10,22
0.882,10000,2,3,plurality,0.01,2,2
1.008,10000,2,3,plurality,0.01,2,12
1.1,10000,2,3,plurality,0.01,2,22
1.541,10000,2,3,plurality,0.01,3,2
1.047,10000,2,3,plurality,0.01,3,12
0.915,10000,2,3,plurality,0.01,3,22
1.474,10000,2,3,plurality,0.01,4,2
0.971,10000,2,3,plurality,0.01,4,12
0.959,10000,2,3,plurality,0.01,4,22
0.754,10000,2,3,plurality,0.01,5,2
0.913,10000,2,3,plurality,0.01,5,12
0.888,10000,2,3,plurality,0.01,5,22
0.925,10000,2,3,plurality,0.01,6,2
1.019,10000,2,3,plurality,0.01,6,12
0.988,10000,2,3,plurality,0.01,6,22
0.836,10000,2,3,plurality,0.01,7,2
1.091,10000,2,3,plurality,0.01,7,12
0.965,10000,2,3,plurality,0.01,7,22
1.226,10000,2,3,plurality,0.01,8,2
0.952,10000,2,3,plurality,0.01,8,12
1.01,10000,2,3,plurality,0.01,8,22
1.074,10000,2,3,plurality,0.01,9,2
1.013,10000,2,3,plurality,0.01,9,12
1.048,10000,2,3,plurality,0.01,9,22
1.93,10000,2,3,plurality,0.01,10,2
1.021,10000,2,3,plurality,0.01,10,12
1.055,10000,2,3,plurality,0.01,10,22
0.901,10000,2,3,plurality,0.05,2,2
0.992,10000,2,3,plurality,0.05,2,12
1.046,10000,2,3,plurality,0.05,2,22
1.369,10000,2,3,plurality,0.05,3,2
1.01,10000,2,3,plurality,0.05,3,12
0.992,10000,2,3,plurality,0.05,3,22
0.929,10000,2,3,plurality,0.05,4,2
1.009,10000,2,3,plurality,0.05,4,12
0.979,10000,2,3,plurality,0.05,4,22
1.206,10000,2,3,plurality,0.05,5,2
0.868,10000,2,3,plurality,0.05,5,12
1.117,10000,2,3,plurality,0.05,5,22
0.87,10000,2,3,plurality,0.05,6,2
1.006,10000,2,3,plurality,0.05,6,12
1.093,10000,2,3,plurality,0.05,6,22
1.315,10000,2,3,plurality,0.05,7,2
1.025,10000,2,3,plurality,0.05,7,12
0.852,10000,2,3,plurality,0.05,7,22
0.993,10000,2,3,plurality,0.05,8,2
0.918,10000,2,3,plurality,0.05,8,12
1.036,10000,2,3,plurality,0.05,8,22
1.069,10000,2,3,plurality,0.05,9,2
1.07,10000,2,3,plurality,0.05,9,12
0.961,10000,2,3,plurality,0.05,9,22
0.655,10000,2,3,plurality,0.05,10,2
1.149,10000,2,3,plurality,0.05,10,12
1.043,10000,2,3,plurality,0.05,10,22
0.969,10000,10,1,majority,0.0,2,2
1.019,10000,10,1,majority,0.0,2,12
0.998,10000,10,1,majority,0.0,2,22
0.852,10000,10,1,majority,0.0,3,2
0.632,10000,10,1,majority,0.0,3,12
0.885,10000,10,1,majority,0.0,3,22
0.553,10000,10,1,majority,0.0,4,2
0.826,10000,10,1,majority,0.0,4,12
0.825,10000,10,1,majority,0.0,4,22
0.839,10000,10,1,majority,0.0,5,2
0.805,10000,10,1,majority,0.0,5,12
0.842,10000,10,1,majority,0.0,5,22
0.49,10000,10,1,majority,0.0,6,2
0.709,10000,10,1,majority,0.0,6,12
0.802,10000,10,1,majority,0.0,6,22
0.782,10000,10,1,majority,0.0,7,2
0.792,10000,10,1,majority,0.0,7,12
0.858,10000,10,1,majority,0.0,7,22
0.719,10000,10,1,majority,0.0,8,2
0.87,10000,10,1,majority,0.0,8,12
0.757,10000,10,1,majority,0.0,8,22
0.78,10000,10,1,majority,0.0,9,2
0.81,10000,10,1,majority,0.0,9,12
0.778,10000,10,1,majority,0.0,9,22
0.669,10000,10,1,majority,0.0,10,2
0.765,10000,10,1,majority,0.0,10,12
0.746,10000,10,1,majority,0.0,10,22
0.946,10000,10,1,majority,0.01,2,2
0.952,10000,10,1,majority,0.01,2,12
0.985,10000,10,1,majority,0.01,2,22
1.035,10000,10,1,majority,0.01,3,2
0.881,10000,10,1,majority,0.01,3,12
0.982,10000,10,1,majority,0.01,3,22
0.965,10000,10,1,majority,0.01,4,2
0.768,10000,10,1,majority,0.01,4,12
0.905,10000,10,1,majority,0.01,4,22
0.634,10000,10,1,majority,0.01,5,2
0.64,10000,10,1,majority,0.01,5,12
0.721,10000,10,1,majority,0.01,5,22
0.602,10000,10,1,majority,0.01,6,2
0.76,10000,10,1,majority,0.01,6,12
0.884,10000,10,1,majority,0.01,6,22
0.615,10000,10,1,majority,0.01,7,2
0.69,10000,10,1,majority,0.01,7,12
0.679,10000,10,1,majority,0.01,7,22
0.855,10000,10,1,majority,0.01,8,2
0.767,10000,10,1,majority,0.01,8,12
0.733,10000,10,1,majority,0.01,8,22
0.662,10000,10,1,majority,0.01,9,2
0.825,10000,10,1,majority,0.01,9,12
0.788,10000,10,1,majority,0.01,9,22
0.976,10000,10,1,majority,0.01,10,2
0.7,10000,10,1,majority,0.01,10,12
0.686,10000,10,1,majority,0.01,10,22
0.937,10000,10,1,majority,0.05,2,2
1.043,10000,10,1,majority,0.05,2,12
0.969,10000,10,1,majority,0.05,2,22
0.857,10000,10,1,majority,0.05,3,2
0.907,10000,10,1,majority,0.05,3,12
0.893,10000,10,1,majority,0.05,3,22
0.774,10000,10,1,majority,0.05,4,2
0.838,10000,10,1,majority,0.05,4,12
0.907,10000,10,1,majority,0.05,4,22
0.723,10000,10,1,majority,0.05,5,2
0.796,10000,10,1,majority,0.05,5,12
0.831,10000,10,1,majority,0.05,5,22
0.747,10000,10,1,majority,0.05,6,2
0.715,10000,10,1,majority,0.05,6,12
0.85,10000,10,1,majority,0.05,6,22
0.792,10000,10,1,majority,0.05,7,2
0.757,10000,10,1,majority,0.05,7,12
0.824,10000,10,1,majority,0.05,7,22
0.804,10000,10,1,majority,0.05,8,2
0.861,10000,10,1,majority,0.05,8,12
0.769,10000,10,1,majority,0.05,8,22
0.942,10000,10,1,majority,0.05,9,2
0.645,10000,10,1,majority,0.05,9,12
0.72,10000,10,1,majority,0.05,9,22
0.783,10000,10,1,majority,0.05,10,2
0.82,10000,10,1,majority,0.05,10,12
0.797,10000,10,1,majority,0.05,10,22
0.871,10000,10,1,plurality,0.0,2,2
1.043,10000,10,1,plurality,0.0,2,12
0.973,10000,10,1,plurality,0.0,2,22
0.996,10000,10,1,plurality,0.0,3,2
0.937,10000,10,1,plurality,0.0,3,12
0.988,10000,10,1,plurality,0.0,3,22
0.758,10000,10,1,plurality,0.0,4,2
0.925,10000,10,1,plurality,0.0,4,12
0.889,10000,10,1,plurality,0.0,4,22
0.694,10000,10,1,plurality,0.0,5,2
0.849,10000,10,1,plurality,0.0,5,12
0.916,10000,10,1,plurality,0.0,5,22
0.909,10000,10,1,plurality,0.0,6,2
0.816,10000,10,1,plurality,0.0,6,12
0.923,10000,10,1,plurality,0.0,6,22
0.66,10000,10,1,plurality,0.0,7,2
0.767,10000,10,1,plurality,0.0,7,12
0.958,10000,10,1,plurality,0.0,7,22
0.811,10000,10,1,plurality,0.0,8,2
0.996,10000,10,1,plurality,0.0,8,12
0.913,10000,10,1,plurality,0.0,8,22
0.711,10000,10,1,plurality,0.0,9,2
0.884,10000,10,1,plurality,0.0,9,12
0.814,10000,10,1,plurality,0.0,9,22
1.152,10000,10,1,plurality,0.0,10,2
0.742,10000,10,1,plurality,0.0,10,12
0.723,10000,10,1,plurality,0.0,10,22
1.112,10000,10,1,plurality,0.01,2,2
0.953,10000,10,1,plurality,0.01,2,12
1.049,10000,10,1,plurality,0.01,2,22
0.879,10000,10,1,plurality,0.01,3,2
0.936,10000,10,1,plurality,0.01,3,12
1.001,10000,10,1,plurality,0.01,3,22
1.043,10000,10,1,plurality,0.01,4,2
0.888,10000,10,1,plurality,0.01,4,12
0.998,10000,10,1,plurality,0.01,4,22
0.822,10000,10,1,plurality,0.01,5,2
0.869,10000,10,1,plurality,0.01,5,12
0.926,10000,10,1,plurality,0.01,5,22
0.762,10000,10,1,plurality,0.01,6,2
0.796,10000,10,1,plurality,0.01,6,12
0.898,10000,10,1,plurality,0.01,6,22
0.794,10000,10,1,plurality,0.01,7,2
0.843,10000,10,1,plurality,0.01,7,12
0.91,10000,10,1,plurality,0.01,7,22
0.895,10000,10,1,plurality,0.01,8,2
0.955,10000,10,1,plurality,0.01,8,12
0.849,10000,10,1,plurality,0.01,8,22
0.812,10000,10,1,plurality,0.01,9,2
0.812,10000,10,1,plurality,0.01,9,12
0.868,10000,10,1,plurality,0.01,9,22
0.847,10000,10,1,plurality,0.01,10,2
0.794,10000,10,1,plurality,0.01,10,12
0.721,10000,10,1,plurality,0.01,10,22
0.926,10000,10,1,plurality,0.05,2,2
1.041,10000,10,1,plurality,0.05,2,12
1.003,10000,10,1,plurality,0.05,2,22
0.859,10000,10,1,plurality,0.05,3,2
0.908,10000,10,1,plurality,0.05,3,12
0.959,10000,10,1,plurality,0.05,3,22
0.802,10000,10,1,plurality,0.05,4,2
0.856,10000,10,1,plurality,0.05,4,12
1.009,10000,10,1,plurality,0.05,4,22
0.822,10000,10,1,plurality,0.05,5,2
0.908,10000,10,1,plurality,0.05,5,12
0.905,10000,10,1,plurality,0.05,5,22
0.7,10000,10,1,plurality,0.05,6,2
0.88,10000,10,1,plurality,0.05,6,12
0.923,10000,10,1,plurality,0.05,6,22
0.856,10000,10,1,plurality,0.05,7,2
0.855,10000,10,1,plurality,0.05,7,12
0.972,10000,10,1,plurality,0.05,7,22
1.16,10000,10,1,plurality,0.05,8,2
0.907,10000,10,1,plurality,0.05,8,12
0.911,10000,10,1,plurality,0.05,8,22
0.65,10000,10,1,plurality,0.05,9,2
0.834,10000,10,1,plurality,0.05,9,12
0.915,10000,10,1,plurality,0.05,9,22
1.082,10000,10,1,plurality,0.05,10,2
0.864,10000,10,1,plurality,0.05,10,12
0.728,10000,10,1,plurality,0.05,10,22
0.862,10000,10,2,majority,0.0,2,2
1.01,10000,10,2,majority,0.0,2,12
1.005,10000,10,2,majority,0.0,2,22
0.99,10000,10,2,majority,0.0,3,2
0.938,10000,10,2,majority,0.0,3,12
0.98,10000,10,2,majority,0.0,3,22
0.885,10000,10,2,majority,0.0,4,2
0.853,10000,10,2,majority,0.0,4,12
0.848,10000,10,2,majority,0.0,4,22
1.022,10000,10,2,majority,0.0,5,2
0.756,10000,10,2,majority,0.0,5,12
0.88,10000,10,2,majority,0.0,5,22
0.736,10000,10,2,majority,0.0,6,2
0.769,10000,10,2,majority,0.0,6,12
0.81,10000,10,2,majority,0.0,6,22
0.721,10000,10,2,majority,0.0,7,2
0.906,10000,10,2,majority,0.0,7,12
0.696,10000,10,2,majority,0.0,7,22
0.661,10000,10,2,majority,0.0,8,2
0.863,10000,10,2,majority,0.0,8,12
0.801,10000,10,2,majority,0.0,8,22
0.699,10000,10,2,majority,0.0,9,2
0.843,10000,10,2,majority,0.0,9,12
0.821,10000,10,2,majority,0.0,9,22
0.646,10000,10,2,majority,0.0,10,2
0.785,10000,10,2,majority,0.0,10,12
0.74,10000,10,2,majority,0.0,10,22
0.886,10000,10,2,majority,0.01,2,2
0.963,10000,10,2,majority,0.01,2,12
1.005,10000,10,2,majority,0.01,2,22
0.785,10000,10,2,majority,0.01,3,2
1.02,10000,10,2,majority,0.01,3,12
0.782,10000,10,2,majority,0.01,3,22
0.621,10000,10,2,majority,0.01,4,2
0.964,10000,10,2,majority,0.01,4,12
0.855,10000,10,2,majority,0.01,4,22
0.671,10000,10,2,majority,0.01,5,2
0.813,10000,10,2,majority,0.01,5,12
0.881,10000,10,2,majority,0.01,5,22
1.122,10000,10,2,majority,0.01,6,2
0.867,10000,10,2,majority,0.01,6,12
0.85,10000,10,2,majority,0.01,6,22
0.753,10000,10,2,majority,0.01,7,2
0.853,10000,10,2,majority,0.01,7,12
0.834,10000,10,2,majority,0.01,7,22
0.778,10000,10,2,majority,0.01,8,2
0.875,10000,10,2,majority,0.01,8,12
0.769,10000,10,2,majority,0.01,8,22
0.937,10000,10,2,majority,0.01,9,2
0.72,10000,10,2,majority,0.01,9,12
0.79,10000,10,2,majority,0.01,9,22
0.924,10000,10,2,majority,0.01,10,2
0.756,10000,10,2,majority,0.01,10,12
0.762,10000,10,2,majority,0.01,10,22
0.883,10000,10,2,majority,0.05,2,2
0.965,10000,10,2,majority,0.05,2,12
1.018,10000,10,2,majority,0.05,2,22
0.92,10000,10,2,majority,0.05,3,2
0.879,10000,10,2,majority,0.05,3,12
0.882,10000,10,2,majority,0.05,3,22
0.598,10000,10,2,majority,0.05,4,2
1.057,10000,10,2,majority,0.05,4,12
0.827,10000,10,2,majority,0.05,4,22
0.73,10000,10,2,majority,0.05,5,2
0.819,10000,10,2,majority,0.05,5,12
0.704,10000,10,2,majority,0.05,5,22
0.829,10000,10,2,majority,0.05,6,2
0.743,10000,10,2,majority,0.05,6,12
0.859,10000,10,2,majority,0.05,6,22
0.581,10000,10,2,majority,0.05,7,2
0.834,10000,10,2,majority,0.05,7,12
0.884,10000,10,2,majority,0.05,7,22
0.714,10000,10,2,majority,0.05,8,2
0.705,10000,10,2,majority,0.05,8,12
0.896,10000,10,2,majority,0.05,8,22
0.596,10000,10,2,majority,0.05,9,2
0.76,10000,10,2,majority,0.05,9,12
0.822,10000,10,2,majority,0.05,9,22
0.568,10000,10,2,majority,0.05,10,2
0.767,10000,10,2,majority,0.05,10,12
0.793,10000,10,2,majority,0.05,10,22
0.981,10000,10,2,plurality,0.0,2,2
0.961,10000,10,2,plurality,0.0,2,12
1.023,10000,10,2,plurality,0.0,2,22
0.817,10000,10,2,plurality,0.0,3,2
0.923,10000,10,2,plurality,0.0,3,12
0.934,10000,10,2,plurality,0.0,3,22
0.812,10000,10,2,plurality,0.0,4,2
0.847,10000,10,2,plurality,0.0,4,12
0.924,10000,10,2,plurality,0.0,4,22
0.783,10000,10,2,plurality,0.0,5,2
0.83,10000,10,2,plurality,0.0,5,12
