unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,seats,min_share_threshold
0.921,0.921,25000,10,1,proportional,0.01,2,2,179,0.1
0.933,0.933,25000,10,1,proportional,0.01,2,2,349,0.0
1.056,0.768,25000,10,1,proportional,0.01,2,2,349,0.04
0.923,0.923,25000,10,1,proportional,0.01,2,2,349,0.1
0.885,0.774,25000,10,1,proportional,0.01,2,2,736,0.0
0.912,0.775,25000,10,1,proportional,0.01,2,2,736,0.04
0.871,0.871,25000,10,1,proportional,0.01,2,2,736,0.1
0.89,0.889,25000,10,1,proportional,0.01,2,5,150,0.0
0.941,0.941,25000,10,1,proportional,0.01,2,5,150,0.04
1.09,0.825,25000,10,1,proportional,0.01,2,5,150,0.1
0.965,0.965,25000,10,1,proportional,0.01,2,5,179,0.0
0.916,0.916,25000,10,1,proportional,0.01,2,5,179,0.04
0.983,0.818,25000,10,1,proportional,0.01,2,5,179,0.1
1.055,0.666,25000,10,1,proportional,0.01,2,5,349,0.0
1.013,0.916,25000,10,1,proportional,0.01,2,5,349,0.04
0.915,0.915,25000,10,1,proportional,0.01,2,5,349,0.1
0.881,0.881,25000,10,1,proportional,0.01,2,5,736,0.0
0.909,0.908,25000,10,1,proportional,0.01,2,5,736,0.04
1.009,1.009,25000,10,1,proportional,0.01,2,5,736,0.1
0.944,0.944,25000,10,1,proportional,0.01,2,10,150,0.0
0.92,0.92,25000,10,1,proportional,0.01,2,10,150,0.04
0.892,0.892,25000,10,1,proportional,0.01,2,10,150,0.1
0.971,0.886,25000,10,1,proportional,0.01,2,10,179,0.0
0.983,0.983,25000,10,1,proportional,0.01,2,10,179,0.04
0.978,0.978,25000,10,1,proportional,0.01,2,10,179,0.1
0.943,0.849,25000,10,1,proportional,0.01,2,10,349,0.0
0.949,0.949,25000,10,1,proportional,0.01,2,10,349,0.04
0.993,0.906,25000,10,1,proportional,0.01,2,10,349,0.1
1.027,0.792,25000,10,1,proportional,0.01,2,10,736,0.0
1.039,0.91,25000,10,1,proportional,0.01,2,10,736,0.04
0.96,0.96,25000,10,1,proportional,0.01,2,10,736,0.1
